ProdTaken,Age,DurationOfPitch,NumberOfPersonVisiting,NumberOfFollowups,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,MonthlyIncome,Chance,Designation_Executive,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Unmarried,Occupation_Free Lancer,Occupation_Large Business,Occupation_Salaried,Occupation_Small Business,ProductPitched_Basic,TypeofContact_Company Invited,TypeofContact_Self Enquiry,Gender_Fe Male,Gender_Female,Gender_Male,CityTier_1,CityTier_2,CityTier_3
0,30.0,30.0,3,2.0,3.0,3.0,0,2,1,2.0,21378.0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0
0,36.0,7.0,3,2.0,3.0,5.0,0,3,0,1.0,21184.0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0
1,29.0,9.0,3,4.0,3.0,8.0,0,3,0,1.0,23060.0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0
0,37.0,20.0,3,4.0,4.0,6.0,0,3,1,1.0,20821.0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
0,46.0,9.0,4,5.0,3.0,3.0,0,3,1,2.0,20952.0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0
0,35.0,23.0,4,5.0,3.0,3.0,0,5,1,2.0,21231.0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0
0,35.0,10.0,3,4.0,3.0,2.0,0,2,1,2.0,22415.0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
1,27.0,12.0,3,5.0,3.0,3.0,1,2,0,2.0,21044.0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0
0,28.0,10.0,3,4.0,3.0,3.0,0,2,1,1.0,20384.0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0
0,26.0,9.0,4,2.0,5.0,2.0,0,2,1,3.0,22102.0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0
0,36.0,34.0,3,5.0,5.0,3.0,0,4,1,2.0,21237.0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0
0,31.0,12.0,4,5.0,3.0,2.0,0,5,0,1.0,22439.0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0
0,29.0,15.0,4,5.0,3.0,3.0,0,2,0,2.0,23614.0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0
0,45.0,15.0,4,2.0,3.0,4.0,1,3,1,3.0,21496.0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0
0,43.0,9.0,3,4.0,3.0,7.0,1,2,0,2.0,21193.0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0
0,37.0,15.0,4,5.0,5.0,2.0,0,2,1,3.0,21020.0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
1,36.0,32.0,4,4.0,4.0,3.0,1,3,0,1.0,20700.0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0
0,33.0,7.0,4,4.0,3.0,2.0,0,5,0,1.0,20992.0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0
0,50.0,7.0,3,4.0,5.0,4.0,0,4,1,1.0,22258.0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0
0,25.0,11.0,3,5.0,3.0,2.0,0,3,0,1.0,21840.0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0
0,39.0,16.0,4,5.0,4.0,2.0,0,4,0,1.0,21577.0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1
0,32.0,18.0,3,4.0,3.0,5.0,1,3,1,2.0,21034.0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0
1,30.0,7.0,3,5.0,3.0,8.0,1,2,0,2.0,21478.0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1
0,38.0,28.0,3,4.0,3.0,7.0,0,2,1,2.0,21651.0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1
0,34.0,10.0,3,4.0,4.0,5.0,1,5,0,2.0,20955.0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
1,33.0,32.0,3,4.0,3.0,3.0,1,5,1,1.0,21473.0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0
0,30.0,14.0,4,5.0,3.0,8.0,0,5,1,1.0,21210.0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0
0,45.0,16.0,4,4.0,5.0,3.0,1,3,1,1.0,21237.0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0
1,59.0,9.0,3,5.0,3.0,2.0,1,2,0,1.0,21058.0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0
1,21.0,9.0,3,5.0,3.0,3.0,0,4,0,2.0,20722.0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1
1,22.0,25.0,4,4.0,3.0,3.0,0,3,1,2.0,21371.0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0
0,48.0,9.0,4,5.0,3.0,3.0,1,2,1,1.0,21972.0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1
1,42.0,9.0,3,6.0,3.0,6.0,1,3,0,1.0,21456.0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0
0,29.0,16.0,4,4.0,3.0,7.0,0,3,1,2.0,21055.0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0
1,40.0,13.0,4,4.0,5.0,2.0,1,2,1,2.0,21082.0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0
0,28.0,11.0,4,4.0,3.0,3.0,0,2,1,2.0,20996.0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0
0,35.0,17.0,3,4.0,4.0,3.0,0,2,1,1.0,20686.0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0
0,34.0,7.0,4,5.0,5.0,5.0,1,4,0,1.0,21477.0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0
0,32.0,14.0,3,5.0,3.0,5.0,0,4,1,2.0,21007.0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1
0,49.0,27.0,3,4.0,3.0,6.0,0,2,0,1.0,20937.0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0
0,37.0,14.0,4,4.0,3.0,4.0,0,3,0,3.0,23356.0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0
0,33.0,7.0,4,5.0,4.0,8.0,0,3,1,1.0,21010.0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0
1,26.0,26.0,3,5.0,4.0,3.0,1,2,0,1.0,21091.0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1
0,42.0,13.0,3,4.0,5.0,4.0,1,4,1,1.0,23399.0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0
0,37.0,9.0,4,4.0,3.0,6.0,0,5,1,1.0,21197.0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0
1,20.0,28.0,3,5.0,4.0,3.0,1,2,0,2.0,20799.0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1
1,21.0,11.0,3,4.0,5.0,3.0,0,3,1,2.0,21651.0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0
0,41.0,16.0,3,4.0,4.0,2.0,1,4,0,2.0,22295.0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0
0,30.0,27.0,3,4.0,3.0,3.0,0,3,0,2.0,20835.0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1
1,59.0,9.0,3,4.0,3.0,6.0,0,2,1,2.0,21157.0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0
1,32.0,16.0,3,5.0,5.0,2.0,1,3,1,1.0,20999.0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0
1,30.0,17.0,4,5.0,5.0,8.0,1,5,1,2.0,21082.0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0
0,34.0,20.0,3,4.0,3.0,5.0,0,3,1,1.0,22130.0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0
0,46.0,7.0,4,4.0,3.0,5.0,0,5,0,2.0,20948.0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0
0,28.0,23.0,3,4.0,4.0,2.0,0,2,1,1.0,21489.0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0
1,31.0,29.0,3,4.0,3.0,6.0,1,2,0,2.0,20810.0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0
0,39.0,17.0,4,4.0,3.0,2.0,0,5,0,3.0,21362.0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0
1,36.0,21.0,3,5.0,4.0,3.0,1,5,1,2.0,22421.0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0
1,21.0,18.0,4,5.0,5.0,3.0,1,3,0,2.0,21278.0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0
1,31.0,12.0,3,4.0,4.0,2.0,0,3,0,1.0,21100.0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0
0,23.0,15.0,4,6.0,5.0,3.0,0,2,1,1.0,21129.0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0
0,36.0,17.0,3,4.0,3.0,3.0,0,5,1,1.0,22595.0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0
0,51.0,16.0,4,4.0,3.0,6.0,0,5,1,1.0,21058.0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0
1,37.0,23.0,3,2.0,5.0,3.0,0,2,1,1.0,21421.0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0
0,34.0,15.0,3,5.0,3.0,2.0,0,2,1,2.0,21020.0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1
0,33.0,36.0,4,4.0,3.0,2.0,0,3,1,1.0,22703.0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0
0,46.0,31.0,3,4.0,4.0,3.0,0,4,0,1.0,20855.0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0
1,27.0,9.0,3,4.0,5.0,8.0,1,5,1,1.0,20720.0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0
0,35.0,17.0,3,4.0,3.0,3.0,1,2,0,2.0,20898.0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1
0,39.0,10.0,3,4.0,3.0,5.0,0,3,1,2.0,21499.0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0
0,27.0,7.0,4,5.0,3.0,3.0,0,2,1,1.0,20685.0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0
0,57.0,16.0,4,4.0,3.0,4.0,0,2,0,1.0,21620.0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0
1,21.0,16.0,3,4.0,3.0,3.0,1,4,0,1.0,21001.0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1
1,22.0,17.0,3,5.0,5.0,3.0,0,3,1,1.0,20094.0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0
1,52.0,11.0,3,4.0,3.0,2.0,1,2,1,2.0,21139.0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0
0,27.0,7.0,3,5.0,5.0,3.0,0,3,0,2.0,22633.0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0
0,42.0,14.0,3,2.0,3.0,3.0,0,3,1,2.0,22054.0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0
0,28.0,15.0,3,6.0,3.0,3.0,0,2,1,2.0,23299.0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0
0,29.0,22.0,3,4.0,3.0,3.0,0,4,1,2.0,20885.0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0
1,26.0,11.0,3,4.0,3.0,3.0,1,3,1,1.0,22369.0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0
1,27.0,28.0,3,4.0,3.0,3.0,0,5,1,2.0,21055.0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0
1,34.0,32.0,3,5.0,4.0,6.0,1,4,0,1.0,20991.0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0
1,29.0,7.0,3,5.0,4.0,3.0,0,4,0,1.0,21274.0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0
0,35.0,10.0,3,5.0,3.0,5.0,0,2,1,1.0,21657.0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0
0,30.0,35.0,4,4.0,3.0,6.0,0,5,0,2.0,21192.0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0
0,22.0,7.0,4,5.0,4.0,3.0,1,5,0,3.0,20748.0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0
0,32.0,27.0,4,2.0,3.0,2.0,0,5,1,2.0,21469.0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1
0,29.0,9.0,4,5.0,4.0,2.0,0,2,0,3.0,21879.0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0
0,30.0,17.0,4,4.0,4.0,2.0,0,5,1,1.0,21969.0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0
0,39.0,7.0,3,2.0,3.0,3.0,0,4,1,1.0,21522.0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
0,29.0,13.0,3,5.0,3.0,3.0,1,4,1,1.0,21381.0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0
1,19.0,15.0,4,4.0,3.0,3.0,0,5,0,1.0,20582.0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0
0,42.0,19.0,3,4.0,3.0,5.0,1,3,1,1.0,23444.0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0
1,32.0,22.0,4,4.0,3.0,3.0,0,4,1,3.0,21288.0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0
0,28.0,13.0,3,5.0,3.0,3.0,0,2,1,2.0,21217.0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0
0,36.0,15.0,4,4.0,3.0,3.0,0,5,0,2.0,23001.0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0
0,36.0,7.0,3,5.0,3.0,8.0,0,2,1,2.0,20936.0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0
0,25.0,31.0,3,4.0,4.0,2.0,0,5,1,1.0,22275.0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0
1,29.0,19.0,4,4.0,3.0,3.0,1,4,1,1.0,21193.0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0
0,27.0,10.0,3,2.0,3.0,3.0,0,5,1,2.0,23098.0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0
0,36.0,11.0,3,5.0,3.0,3.0,0,2,1,1.0,21054.0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0
0,33.0,9.0,4,4.0,5.0,3.0,0,3,0,2.0,21505.0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1
0,30.0,13.0,3,4.0,3.0,3.0,0,3,0,1.0,21809.0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0
0,20.0,16.0,3,4.0,5.0,3.0,0,3,0,1.0,21230.0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0
0,46.0,14.0,3,4.0,3.0,6.0,1,3,1,1.0,23155.0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0
0,21.0,10.0,3,5.0,3.0,3.0,0,3,0,2.0,21711.0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0
1,45.0,17.0,4,4.0,3.0,3.0,1,3,1,3.0,21614.0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0
0,30.0,22.0,4,6.0,3.0,2.0,1,5,1,1.0,20846.0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0
1,23.0,10.0,3,5.0,3.0,2.0,1,3,0,1.0,21531.0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0
0,45.0,24.0,4,6.0,3.0,4.0,0,4,1,1.0,20968.0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0
0,34.0,9.0,3,4.0,3.0,3.0,0,2,0,1.0,22278.0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
1,42.0,12.0,4,5.0,5.0,8.0,0,3,1,1.0,20785.0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0
0,29.0,26.0,4,5.0,5.0,3.0,0,3,1,3.0,21874.0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0
1,25.0,24.0,4,4.0,4.0,3.0,0,2,0,2.0,20888.0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0
0,37.0,13.0,3,6.0,3.0,3.0,0,2,0,1.0,21419.0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0
0,21.0,28.0,3,2.0,3.0,3.0,0,3,0,1.0,21356.0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1
0,33.0,20.0,4,5.0,4.0,3.0,0,5,0,1.0,21421.0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0
0,34.0,16.0,3,4.0,3.0,2.0,0,2,1,1.0,21459.0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0
0,31.0,7.0,4,4.0,4.0,2.0,1,4,1,3.0,22257.0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0
0,28.0,21.0,3,4.0,5.0,3.0,1,4,1,1.0,20913.0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0
0,45.0,9.0,4,2.0,3.0,3.0,0,4,1,1.0,20689.0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0
1,20.0,17.0,4,5.0,4.0,3.0,1,5,1,2.0,20537.0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0
0,30.0,7.0,4,4.0,3.0,3.0,0,2,0,3.0,22438.0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0
0,37.0,10.0,3,4.0,4.0,3.0,0,3,1,2.0,22370.0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0
0,49.0,9.0,4,2.0,4.0,7.0,0,2,0,3.0,21237.0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0
0,28.0,11.0,4,4.0,3.0,3.0,0,4,1,2.0,21195.0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0
0,35.0,27.0,3,2.0,3.0,2.0,0,1,1,1.0,21263.0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0
0,20.0,32.0,3,2.0,3.0,3.0,1,5,1,1.0,21672.0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0
0,24.0,7.0,3,4.0,3.0,3.0,0,4,0,2.0,19901.0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0
0,27.0,11.0,3,4.0,3.0,3.0,1,1,0,1.0,21553.0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0
1,22.0,17.0,3,5.0,3.0,3.0,0,4,1,1.0,21303.0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0
0,29.0,7.0,3,4.0,3.0,2.0,1,4,0,1.0,20832.0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0
0,36.0,13.0,4,4.0,3.0,2.0,1,3,1,2.0,22184.0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0
0,29.0,9.0,3,5.0,3.0,3.0,1,4,1,1.0,22545.0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0
0,52.0,13.0,3,5.0,3.0,2.0,0,5,1,2.0,21516.0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0
1,30.0,14.0,3,4.0,3.0,5.0,1,4,1,2.0,22017.0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0
0,29.0,7.0,3,4.0,5.0,4.0,0,4,0,1.0,20758.0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0
0,26.0,7.0,3,4.0,4.0,3.0,0,3,1,1.0,20774.0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0
0,59.0,30.0,3,4.0,3.0,3.0,0,3,1,2.0,21050.0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0
1,40.0,30.0,4,4.0,5.0,2.0,0,3,0,3.0,22582.0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0
0,47.0,7.0,3,4.0,5.0,8.0,0,5,1,1.0,22101.0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
1,32.0,7.0,3,4.0,4.0,3.0,1,5,1,2.0,20980.0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1
1,45.0,10.0,3,4.0,5.0,6.0,0,5,1,2.0,21040.0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0
0,41.0,23.0,4,4.0,3.0,2.0,0,3,1,3.0,22222.0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0
0,26.0,26.0,4,4.0,3.0,5.0,0,5,1,3.0,22347.0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0
0,41.0,7.0,3,4.0,4.0,5.0,0,1,1,2.0,21065.0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0
0,28.0,18.0,4,2.0,3.0,2.0,0,3,1,2.0,21212.0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1
0,19.0,7.0,4,4.0,3.0,3.0,0,5,1,2.0,20289.0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0
0,35.0,33.0,4,5.0,3.0,3.0,0,1,1,1.0,20707.0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0
1,32.0,9.0,3,5.0,3.0,2.0,0,5,0,2.0,21463.0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1
0,39.0,14.0,3,2.0,3.0,3.0,0,3,0,1.0,21288.0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0
0,38.0,11.0,3,4.0,3.0,2.0,1,5,1,2.0,21674.0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0
1,28.0,24.0,3,4.0,3.0,3.0,1,5,1,1.0,21072.0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0
0,27.0,9.0,3,5.0,3.0,2.0,0,3,0,1.0,22582.0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0
0,53.0,15.0,3,4.0,5.0,2.0,0,1,1,2.0,21628.0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0
0,38.0,18.0,4,4.0,3.0,6.0,0,3,0,2.0,22307.0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0
0,26.0,7.0,3,4.0,3.0,6.0,0,5,1,2.0,21907.0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0
0,27.0,14.0,4,2.0,5.0,2.0,0,1,1,1.0,22256.0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0
1,32.0,7.0,3,4.0,3.0,3.0,0,3,1,2.0,20037.0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1
0,35.0,7.0,4,4.0,5.0,7.0,0,1,1,3.0,21674.0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0
1,32.0,15.0,3,4.0,4.0,3.0,0,4,0,2.0,19939.0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0
0,28.0,18.0,4,4.0,5.0,2.0,0,5,1,3.0,20777.0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0
0,48.0,7.0,4,4.0,3.0,2.0,0,3,1,1.0,22098.0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0
1,26.0,16.0,4,5.0,5.0,5.0,0,1,1,1.0,23078.0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1
0,38.0,12.0,3,2.0,3.0,2.0,0,5,1,1.0,22178.0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0
0,57.0,7.0,3,4.0,5.0,4.0,0,5,1,2.0,20744.0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0
0,35.0,7.0,3,5.0,4.0,7.0,0,1,1,2.0,21972.0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0
0,42.0,12.0,3,2.0,3.0,4.0,1,1,1,2.0,20805.0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0
1,40.0,9.0,3,5.0,5.0,4.0,1,3,0,1.0,22324.0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0
0,32.0,15.0,4,2.0,4.0,2.0,0,1,0,3.0,20787.0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0
1,32.0,9.0,4,4.0,3.0,8.0,1,3,1,2.0,22400.0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0
1,35.0,16.0,3,4.0,3.0,3.0,0,1,1,1.0,21420.0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
0,45.0,12.0,3,5.0,3.0,5.0,0,1,0,2.0,21840.0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0
0,41.0,9.0,4,4.0,3.0,4.0,0,1,0,1.0,21023.0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0
0,45.0,27.0,3,4.0,4.0,3.0,0,5,1,2.0,22098.0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0
0,43.0,16.0,4,4.0,3.0,3.0,0,4,1,2.0,22351.0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0
0,31.0,14.0,4,4.0,3.0,3.0,0,5,0,1.0,19952.0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0
1,29.0,7.0,4,4.0,3.0,5.0,0,3,1,1.0,21587.0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1
